,sentiment,tweet
67514,0,21h15 cela fait 45 min que le train est parti de châtelet et on est pas encore arrivé a la plaine stade de france. La c'est pas 3 trains sur 5 mais 1 train par heure. Honteux
119936,1,@RERB.
31074,1,@RERB le 17h39 au départ de Robinson n'est pas là il est où actuellement ?
12436,1,#rerb ah! Problème de mise en service ? Manque de personnel ? Vétusté du matériel ? @IDFmobilites
53676,1,"Ils sont entrain d évacuer le train à la Courneuve 
Aucune autre nouvelle"
107101,1,@RERB pic.twitter.com/Rjt9Ji5qdW
12278,2,Merci
17682,0,LAZZ est affiché Robinson à Luxembourg...on a changé de destination?
110897,1,@RERB @lorna_95 ouuuuf paske soit je vais courir soit je fais des courses. C'est hyper vital Céline 😊
79430,0,#RERB  C'est fluide avec des grumeaux !
15117,1,"@RERB bonjour quand à lieu le prochain départ depuis massy en direction de st remy???
Pour l’instant tous les trains sont affichés terminus à massy"
317,1,"ℹ️[Pandémie #COVID19 ] Nous recommandons aux personnes sensibles ou fragiles de rester autant que possible à leur domicile.

ℹ️Pour vérifier vos horaires, RDV J-1 à 17h sur  https://www.transilien.com  ou  http://ratp.fr ."
126110,0,@RERB @Evil_Waltz : C'est une habitude chez vous !
115849,1,@RERB @ConnectGares c'est une vraie photo ou une vue d'artiste?
35629,0,"Suppression sur axe mitry Paris, une bonne journée qui commence..."
17899,1,Hélas cet après midi il sera trop tard pour apprendre que je ne peux pas rentrer chez moi... Mais merci quand même.
71805,0,@RERB  c quoi c bordel le train bloqué a Mitry Mory vingt mon d'attente pourquoi aucun motif signaler
96038,0,"Je vous hais cordialement 
TOUS LES JOURS c'est l'enfer 
Je n'ai pas le choix de ma gare 
Je suis sacrifiée ts ls jrs par votre régulation"
108720,1,pq le train de mitry est terminus aulnay? pq on va arriver avec le suivant en gare de surface?
119732,1,@RERB.
20201,2,Bonjour Joy pour mon 1er trajet en #RERB depuis le début de la grève j'ai même réussi à avoir 1 place assise 😀. J'espère qu'il ira bien à gare du Nord comme prévu
78893,, https://www.youtube.com/watch?v=e5py_whAIZE …
73645,,"@RERB chers usagers du #rerb! Laisser une femme enceinte debout ne vous dérange pas par contre ? C’est triste de voir cela... après vous êtes les premier à réclamer le respect, la liberté, l’égalité et fraternité, le monde va mal"
52621,0,"Ma soirée est foutue. Entre autre à cause du #rerB

Mais passez une bonne soirée quand même."
123006,0,@RERB faire attention parce que ça bloque la circulation pendant 1 h
27142,,"@RERB vous n'en avez pas marre de prendre les usagers en otage ! Ce soir obligé de prendre un Robinson pour Palaiseau, s'arrêter à BLG, prendre un St Rémy qui change ensuite de mission, pour s'arrêter à Massy et attendre le prochain pour Palaiseau ! Lamentable."
11815,,@rerb des nouvelles sur le rex des grèves et l’info voyageur qui peut être améliorée ? https://twitter.com/pub03428355/status/1221873033532624896 …
50978,,"Bonjour, le trafic est il toujours perturbé au départ de mitry ? Merci"
18986,,Oui merci j’ai trouvé après l’info.
68565,,"Bonjour Alexandra, le prochain train au départ de robinson sera-t-il terminus Laplace ou Denfert ?"
55245,,Tous les jours une nouvelle excuse vous êtes très créatifs !! Et si on trouvait une excuse pour ne pas payer ce service lamentable ?
76731,,PANNE SIGNALISATION
80445,0,"D'accord ! Comme d'habitude quoi ^^ 
Mais l'information n'aurait pas pu être diffusée ?!
Merci bon courage aussi !!"
88899,2,Très belle photo
125831,0,"@RERB merci de votre réponse.Cet incident a duré toute la journée,il devait être important.+de précisions sur le blog peut-être? @Alex91440"
66549,1,Pour être plus précis le PINA 02 a 23 min de retard.
64242,1,"@RERB  bonjour, le trafic est rétabli à Gare du Nord ?"
117998,1,@RERB.
109409,0,@RERB  s'il y a malaise voyageur cette semaine c'est vous qui est à l'origine. Ce ne sera pas le malaise qui cause les perturbations.
126009,0,@RERB @LC1805 oui enfin alimenté ... Si c'est pour poster une ou deux fois de 6h a21h c'est facile
27499,0,Fin tardive de chantier....Ca faisait longtemps. Et fin normale de chantier c'est en option ?
48277,,bon je félicite @RERB pour l'information rapide sur application #RATP (habituellement c'est 20 minutes entre Twitter et l'information sur l'application)
85855,,Bis repetita. Le transformateur sera fiabilisé quand précisément ? En décembre 2018 ?
66182,,@RERB pk le rer b en direction de mitry claye stationne entre gare du Nord et stade de France ?
33444,,"@RERB vous faites fort, un train arrive en gare, on ne sait même pas où il va, quelle station il dessert, vous êtes fort niveau communication 👏🏻"
62944,0,Et on continue de subir un truc qui a commencé à 11h30 vous êtes une putain de blague
129902,,“@RERB: Reprise du trafic estimée vers 14h. #RERB” quelle bande de fdp
81877,1,"Bonjour @RERB ,
Il me semble qu'il y a une panne de signalisation par jour qu'il est probablement coûteux de réparer. Pourquoi ne pas les remplacer quand ils sont vieux? Ou mieux utiliser du Machine learning pour prévoir quels éléments vont lâcher et les remplacer?"
95472,,@RERB j'ai perdu mes lunettes de soleil à Luxembourg il y a une heure :(
132941,,"@RERB : ouf twitter fonctionne, je ne trouvais pas la rubrique CONTACT sur le site transilien. Pour info un billet depuis Paris coûte 7,7€"
66148,,"Bien entendu,  vous avez tenu compte du plus important salon de l'année à Villepinte pour prendre cette décision...."
87627,,@RERB bonjour prévoyez vous un service normal le 16 novembre #greve ?
48012,,"#rerb le quai est plein a Châtelet, une heure sans trains c'est pas possible"
6010,0,une triste fin
119095,1,@RERB.
72152,1,"#RERB Bonjour
 Des retards ? Annulations ?"
113733,1,@RERB ya pas de trains du tout??
21803,2,Merci beaucoup 😊
103866,0,"Vendredi, cest le début des vacances scolaires de Noël. Quelle coïncidence INCROYABLE."
65506,1,Bonjour et en direction de Paris sa roule ?
1581,,"Un conseil : le soir si vous allez après Massypal, vers le sud, prenez toujours le premier train qui s'arrête à Massypal. Le but du jeu c'est d'avancer. A Massypal souvent les missions changent, donc il y a souvent le Orsay à quai. Et le St Rémy."
115694,,@RERB KALI 66 retardé
40636,1,"Bonjour Joy !
Normal un plan du RER A dans le #RERB ? 
Vu dans le Massy à 8:40 à Châtelet pic.twitter.com/pJzXcz1BmZ"
1072,1,"La Plaine.
Un #RERB vide passe sans arrêt.
Le suivant est terminus GDN et le suivant dans + de 10 minutes. Sachant que le quai dégueule de monde.
C'EST QUOI CETTE RÉGULATION À LA CON? On va faire comment pour monter dans le prochain ? Hein? Parce qu'il sera blindé ! pic.twitter.com/2j8aH4weCg"
108454,,Donner des détails ce serait possible ?
33446,,"Bonjour, faudra revoir l'affichage à sevran livry. Trains mis à l'approche depuis de longues minutes mais rien ne se passe"
12914,,Bo jour je ne comprends pas de Robinson pour aller à Saint Michel notre dame et vice et versa il n'y a pas de souci ? pourquoi parler de Robinson à denfert ? Il y a arrêt à denfert ?
12104,,@RERB et il est où le rer de 9h35 à parc des expositions direction st Rémy
42973,0,@pyroesis cla merde sur ta ligne bb
14930,1,"@RERB bonsoir,
Quand part le dernier train en gare de Massy direction CDG svp? 
Merci !"
121324,1,@RERB.
19235,1,@RERB bonjour je suis à Gare du Nord je souhaite me rendre à cité universitaire à quelle voix est le prochain SVP MERCI
126065,0,@RERB pas d affichage sur l heure du prochain train a gif c quoi qui vous bloque pr nous donner l heure??? En plus on est en bout de ligne!!
55729,0,Ça ne veut rien dire !
119354,1,@RERB.
117618,1,@RERB.
78865,,Le PLAC de 8h09 a encore été supprimé ce matin sans annonce. Encore un incident d’exploitation comme hier ? @TransportsIDF agissez. @Elisabeth_Borne ne lâché rien. #RERB #JeneSoutienspasLaGreveDesCheminots
34421,0,"En fait vs avez lâché l’affaire...vs êtes ts partis en we, c’est ça?!"
69580,0,Vivement la privatisation !
41820,,Remonter vos réponses RERB n'a rien changé à la réalité qu'il fait 43° maintenant à 20h53 rame ZRB28165. Alors faites quelque chose pour demain jeudi la journée encore plus chaude.
86827,,@RERB les jours passent et se ressemblent... pas de train entre 7h26 et 7h53 à robinson. Pas d’annonces en gare pas de MAJ sur l’app...
49091,,Cela ne répond pas vraiment a ma question. Votre site indique qu'il n'y a aucun rer b entre mitry et gare du nord. Vous confirmez ou pas svp ?
87340,,"@RERB Rien de mieux qu'un train qui part direct pour CDG sans arret alors qu'il est indique ""s'arretant a la plaine SDF"" sur l RT LudOviiic"
128573,,@RERB Bjr le trafic est-il également interrompu depuis la croix de berny vers Paris?
18695,,Et ou est ce train de 20h20?? En fait il n’y a plus de trains pour St Rémy ?? Ça fait 1h que j’attends sur le quai pour rien ...
21831,,"@RERB Lundi 16 (ce soir), quelle est l'heure du premier et du dernier train qui dessert Massy Palaiseau au départ de Gare du Nord ?
Merci d'avance"
94028,,@RERB continue sa mission pour tromper les passagers.Midi aujourdhui affichage farfelu conduire en erreur des passagers vers @CDG # RT nme94
84996,1,🙄🙄🙄
122935,,"@RERB j'entends bien, mais ce qui m'ennui dans vos coms c'est leur manque de précision. Pas compliqué de dire où et pourquoi ça bloque 1/2"
4919,,@RERB  pourquoi je reconnais le @RERB https://twitter.com/Johanftc/status/1229520950506508288 …
88930,,Mazel-tov. Donc on peut revenir aux perturbations classiques ?
64131,,Matin ET soir! Vous vous surpassez aujourd'hui !
89507,0,Une journée de plus?! ☹
91260,0,@RERB Incroyable ! Ça roule ce matin. Jangoisse à l'idée d'arriver en avance.
3447,1, pic.twitter.com/qdD8SPw52m
39133,0,Je ne compte plus le nombre de notifications d’incidents sur le #RERB ce matin. Et dire qu’il n’est pas encore midi. Bon courage à tous.
22684,2,Merci
70836,,@RERB affichage communication zéro sur l’idol03 annonce dans le train automatique terminus sdf. Tout le monde descend le chauffeur finit par communiquer que le train continu et ferme les portes juste après ! Bravo chapeau
98277,,"Ca va être net clair et précis, sans fioriture: Bande de brêles."
12727,,excusez-moi mais je vois des changements de conducteurs (je suppose) depuis plusieurs trains direction nord ce matin y a relève? merci d’avance et bonne journée
50567,,Ils se sont perdus les pompiers ? Le trafic est complètement interrompu...
72024,,"@RERB bonjour, je dois me rendre à l’aéroport Charles de Gaulles mais je ne vois aucun train en direction de cette voie... pouvez vous me dire s’il y en a? Merci par avance"
44537,,Même quand le conducteur le rappelle les gens ouvrent les fenetres
44244,1,Moi je suis bloqué à  Chatelet  Pour aller aulnay 😥😥
60447,2,"Bonne journée à vous aussi
 N'empeche que j'ai marre de devoir me lever si tôt pour avoir des conditions de voyage correct. Quand est-ce que je peux retenter vers 8h30/45 et avoir un trajet à l'heure et sans être serre?"
6488,0,@RERB bjr pq y a un rer toutes les 12mn cest quoi le délire laaaa
4126,0,Et les moyens de substitution ? Quels sont ils ? En pleine heure de pointe se contenter de dire que la ligne qui dessert le 1er aéroport de l'Union européenne est interrompue n'est ce pas un peu court ? Est ce à la hauteur de votre mission de service public ?
33463,0,"Bonjour, pourquoi hormis les écrans, il y a aucune communication orale par les agents en gare. Comment font les usagers malvoyants ou non voyants pour se tenir informés ?! C'est systématique dans cette gare et ça devient pénible sincèrement !"
50118,0,Oui en raison d’un malaise voyageur apparemment. Étant données les conditions de voyage dans les rames sans étage rien de surprenant. Quand prévoyez vous des changements de rames pour des 2 étages ?
121258,1,@RERB.
32021,1,Pouvez vous communiquer les horaires des trains sur la partie Nord de la ligne ? Quelle fréquence ? 1 sur 2 ? 1 sur 5 ?
36813,1,"Bonjour, que se passe t'il sur le RER B, train stationnant depuis plus de 10 minutes à la sortie du tunnel de Sevran, direction vers Paris. Aucune explication du conducteur ..."
125444,0,@RERB  bandedefilsdeputevous faites des trains direct a 22h bande de merde allez crever vos mères bande de gréviste crevez bande de looser
129083,0,@RERB des surprises c'est pas que le 14-02 que vous en faites
34198,1,C’est faux: aucun départ vers Saint-Rémy depuis 40 minutes! #Menteurs
38429,0,"@RERB je retire ce que j'ai dit #FRAALB est bien un événement #RERB  , ils se sot plantés sur l'hymne albanais du coup le match est en ...retard ! Comptabilisez ca comme un incident ""musical"" . Vous portez la scoumoune ...ca s'invente pas ! 🥳🥳🤣🥳"
14783,0,Nous espérons que « vos équipes » sont au courant... même pagaille à #robinson direction #Paris !
13940,0,Agression ? Bagarre ? Étrange.
84676,0,@RERB ça mérite une explication : 14 minutes entre deux trains à Chatelet. pic.twitter.com/m8ZBzVnVMX
92246,0,"@RERB je prends un Uber, je vous envoie la note à quelle adresse ?"
111750,1,"@RERB bonjour,
Est il bien possible d'effectuer un direct Antony > CDG actuellement ?"
42737,1,"@RERB
Alexandra,

Pouvez transmettre des félicitations au conducteur de PSIK62 pour son annonce à Massy Verrières pour les voyageurs en correspondance entre Massy-Pal et Orsay, svp

Elle était top 👌😉

Merci"
57543,1,Courcelles
29576,0,Lol il se passe quoi sur votre putain de ligne ?
95144,0,@RERB encore un trafic à 2 l'heure alors qu'il est indiqué fluide sur l'application et le site internet ! Du 93 à Paris >
76135,0,Arrêtez de minimiser tout sans cesse ! Ce n'est pas un ''incident à la voie'' qui ne veut rien dire pour le grand public mais un DÉRAILLEMENT ! pic.twitter.com/F1oKrpmxQG
60986,0,@RERB BON????
63324,1,Qd la reprise est elle estimée ?
112302,0,@RERB combien de temps ?
85769,2,Merci pour votre réponse. Bonne journée également
43588,1,En gare de st Michel. Le train en question est reparti mais aucune indication sur la reprise du trafic ???
128038,0,@RERB oh com'on!!!!!! noooooooooooooo
24693,1,C’est a dire les heures de pointe (même en voyant large) ?
38495,,52 ème rame #RERB en panne en 2019 @IDFmobilites @vpecresse @ProbstLaurent Une à trois rames en panne par jour sur le #RERB en heure de pointe #RégionalesIDF2021 les 1 millions d’électeurs du @RERB changeront l’équipe dirigeante de la Région !
